Dirs,mass_b_0,semi_b_0,ecc_b_0,bMerge_eqtide,bMerge_eqstell
./final_data/runs_eqstell/00433,1.14007088443,0.0546947611301,0.0662891899239,0.0,-1.0
./final_data/runs_eqstell/13722,9.76765643735,0.050586076532,0.0217264048635,0.0,-1.0
./final_data/runs_eqstell/10713,3.84845951627,0.142310152651,0.0135328141863,0.0,-1.0
./final_data/runs_eqstell/17938,0.106667665347,0.0556753843554,0.416211104872,0.0,-1.0
./final_data/runs_eqstell/12746,3.63679080655,0.090395834633,0.282766627878,0.0,-1.0
./final_data/runs_eqstell/20940,9.87930598655,0.0850042127287,0.122347846316,0.0,-1.0
./final_data/runs_eqstell/09590,9.90064519914,0.0226311000267,0.140354020852,0.0,-1.0
./final_data/runs_eqstell/15490,11.4130875604,0.142469543414,0.100273518083,0.0,-1.0
./final_data/runs_eqstell/05510,7.45835069229,0.0946448961333,0.365608566609,0.0,-1.0
./final_data/runs_eqstell/06510,2.0484418516,0.0505931364641,0.0579954169435,0.0,-1.0
./final_data/runs_eqstell/14530,6.22105003508,0.0927200446408,0.0679852166167,0.0,-1.0
./final_data/runs_eqstell/12589,5.46281869542,0.100995149442,0.0186319079942,0.0,-1.0
./final_data/runs_eqstell/22191,2.17057621404,0.081640377634,0.149407510774,0.0,-1.0
./final_data/runs_eqstell/20788,11.5389840694,0.120373171265,0.540393120285,0.0,-1.0
./final_data/runs_eqstell/14715,3.96531407068,0.0287626481823,0.00429425785509,0.0,-1.0
./final_data/runs_eqstell/17848,4.55233351524,0.0315119432104,0.689018282329,0.0,1.0
./final_data/runs_eqstell/22591,3.24343363372,0.0390470306448,0.441007449452,0.0,-1.0
./final_data/runs_eqstell/17469,0.639465124533,0.142761916078,0.0548018629261,0.0,-1.0
./final_data/runs_eqstell/14600,1.15644758833,0.0366271860422,0.298038782712,0.0,-1.0
./final_data/runs_eqstell/07236,1.80756835446,0.0305075510645,0.269140219199,0.0,-1.0
./final_data/runs_eqstell/04436,4.80035534838,0.0924511474728,0.344777637002,0.0,-1.0
./final_data/runs_eqstell/11198,10.4980585214,0.118792538395,0.112738998928,0.0,-1.0
./final_data/runs_eqstell/02575,2.51435981888,0.0356323972597,0.0393365475631,0.0,-1.0
./final_data/runs_eqstell/08570,9.99055271115,0.0395396647413,0.221702513887,0.0,-1.0
./final_data/runs_eqstell/21084,1.10891859473,0.103436821135,0.71507594332,0.0,-1.0
./final_data/runs_eqstell/05210,2.67380099249,0.143987678128,0.234065417573,0.0,-1.0
./final_data/runs_eqstell/06104,5.91611225919,0.0326114114337,0.101907053333,0.0,-1.0
./final_data/runs_eqstell/16126,10.9822926469,0.0564567714394,0.794623635971,0.0,-1.0
./final_data/runs_eqstell/07854,5.246063451,0.073775524184,0.0488280398363,0.0,-1.0
./final_data/runs_eqstell/07719,5.67671390863,0.1384972853,0.104352087174,0.0,-1.0
./final_data/runs_eqstell/17570,6.24486632319,0.0664661108365,0.178848297248,0.0,-1.0
./final_data/runs_eqstell/18639,1.82310588617,0.0240237461701,0.243374980432,0.0,-1.0
./final_data/runs_eqstell/15710,6.79518867934,0.0463271234972,0.173381293442,0.0,-1.0
./final_data/runs_eqstell/03696,4.10615661042,0.0102140047605,0.257065234295,1.0,1.0
./final_data/runs_eqstell/09704,7.57616660217,0.0897526297303,0.286048125666,0.0,-1.0
./final_data/runs_eqstell/12257,2.05931325195,0.0770131435077,0.543694272555,0.0,-1.0
./final_data/runs_eqstell/13623,10.7883591547,0.0453651327097,0.130677359531,0.0,-1.0
./final_data/runs_eqstell/23925,10.7901352666,0.0888456850784,0.101721248768,0.0,-1.0
./final_data/runs_eqstell/11655,5.96680813374,0.0173186587551,0.128147059097,0.0,-1.0
./final_data/runs_eqstell/08224,6.79470046607,0.14352839924,0.192648515815,0.0,-1.0
./final_data/runs_eqstell/06071,9.10701905422,0.072960414889,0.224598147961,0.0,-1.0
./final_data/runs_eqstell/03890,11.180110496,0.0295242787183,0.245092188204,1.0,-1.0
./final_data/runs_eqstell/05693,1.74894767099,0.0672070696488,0.0502217888393,0.0,-1.0
./final_data/runs_eqstell/06479,5.69646394235,0.12452942725,0.254156507676,0.0,-1.0
./final_data/runs_eqstell/15044,11.1054390265,0.0913959855067,0.0117391392987,0.0,-1.0
./final_data/runs_eqstell/02319,2.59879053901,0.0353052250512,0.730807731376,0.0,1.0
./final_data/runs_eqstell/16576,11.5584512588,0.0849769196908,0.521966226466,0.0,-1.0
./final_data/runs_eqstell/17824,4.01077006281,0.126822916445,0.634715872387,0.0,-1.0
./final_data/runs_eqstell/19845,9.9239038747,0.0921790768974,0.281249214682,0.0,-1.0
./final_data/runs_eqstell/17035,2.76873449501,0.0732381629858,0.271832043212,0.0,-1.0
./final_data/runs_eqstell/14185,11.1363544145,0.136603496179,0.436670525053,0.0,-1.0
./final_data/runs_eqstell/02713,1.56158126773,0.134742150091,0.82537889455,0.0,-1.0
./final_data/runs_eqstell/17663,10.079557284,0.0215294055879,0.490466742473,0.0,1.0
./final_data/runs_eqstell/16221,10.7859442343,0.0737677532072,0.0401269374113,0.0,-1.0
./final_data/runs_eqstell/09573,4.83607725887,0.0614238440838,0.177808467768,0.0,-1.0
./final_data/runs_eqstell/24793,10.4710452779,0.0924024676868,0.139018152764,0.0,-1.0
./final_data/runs_eqstell/06379,3.72538096808,0.0760679757163,0.102266041446,0.0,-1.0
./final_data/runs_eqstell/00274,9.70175467477,0.134248579925,0.00657921799698,0.0,-1.0
./final_data/runs_eqstell/05801,9.83402675188,0.0354593172905,0.325126714212,0.0,-1.0
./final_data/runs_eqstell/09747,10.7757099789,0.0512147149826,0.313232817411,0.0,-1.0
./final_data/runs_eqstell/12335,2.57346010559,0.111676537156,0.441497194876,0.0,-1.0
./final_data/runs_eqstell/24848,2.11481266323,0.121679575207,0.218211060142,0.0,-1.0
./final_data/runs_eqstell/14906,3.56285976812,0.117657089523,0.0885443633075,0.0,-1.0
./final_data/runs_eqstell/20711,6.79308453979,0.132232773874,0.118600758441,0.0,-1.0
./final_data/runs_eqstell/00633,8.72570195737,0.128193822296,0.189985579022,0.0,-1.0
./final_data/runs_eqstell/10050,5.15383981249,0.0348986809416,0.443648810748,0.0,-1.0
./final_data/runs_eqstell/24202,3.50480554554,0.137519443932,0.212761868209,0.0,-1.0
./final_data/runs_eqstell/16973,2.07100441082,0.0452664881769,0.128613702416,0.0,-1.0
./final_data/runs_eqstell/04072,0.759873234188,0.0915243466331,0.944377792697,0.0,1.0
./final_data/runs_eqstell/20285,3.73891133174,0.107579324882,0.132758359402,0.0,-1.0
./final_data/runs_eqstell/09010,11.4616000633,0.0609689401373,0.328860585285,0.0,-1.0
./final_data/runs_eqstell/10664,3.68311059062,0.0520313565233,0.0281707513162,0.0,-1.0
./final_data/runs_eqstell/11875,2.76135574616,0.0996556726917,0.0491475427252,0.0,-1.0
./final_data/runs_eqstell/13642,6.8885744895,0.0237845042352,0.037353192866,0.0,-1.0
./final_data/runs_eqstell/21975,1.70530375137,0.0897441114772,0.017901840193,0.0,-1.0
./final_data/runs_eqstell/01275,0.55052674389,0.0774657817578,0.323580822142,0.0,-1.0
./final_data/runs_eqstell/00938,3.52958691506,0.0807441333973,0.266315991957,0.0,-1.0
./final_data/runs_eqstell/06109,10.6533540324,0.0649822801456,0.201003593168,0.0,-1.0
./final_data/runs_eqstell/20730,3.51817657681,0.0304470139865,0.521524761972,0.0,1.0
./final_data/runs_eqstell/19028,6.3806539663,0.146403481705,0.144382433514,0.0,-1.0
./final_data/runs_eqstell/16444,0.169175117486,0.135762010997,0.21446260939,0.0,-1.0
./final_data/runs_eqstell/14632,10.6292201329,0.125369019214,0.20903213731,0.0,-1.0
./final_data/runs_eqstell/17789,3.89877886265,0.104033024334,0.310919328446,0.0,-1.0
./final_data/runs_eqstell/12877,0.760453998578,0.136315600041,0.270871215044,0.0,-1.0
./final_data/runs_eqstell/15650,1.83456805305,0.0815128410543,0.520666967204,0.0,-1.0
./final_data/runs_eqstell/21264,7.86608865951,0.0325822636269,0.673473415194,0.0,1.0
./final_data/runs_eqstell/07592,9.5936956967,0.0380762998248,0.0815844665864,0.0,-1.0
./final_data/runs_eqstell/08261,11.3963020019,0.051931463803,0.280079105336,0.0,-1.0
./final_data/runs_eqstell/01193,2.95000875108,0.0521409471632,0.931941642619,1.0,1.0
./final_data/runs_eqstell/00203,1.7180003621,0.0999450489019,0.763149223667,0.0,-1.0
./final_data/runs_eqstell/06826,6.08847744408,0.024808417642,0.779365091326,1.0,1.0
./final_data/runs_eqstell/18091,3.09056259139,0.12873659673,0.155428760768,0.0,-1.0
./final_data/runs_eqstell/17110,10.0737100646,0.0476562907352,0.339323873365,0.0,-1.0
./final_data/runs_eqstell/19361,3.18043184518,0.0547736332033,0.29745977165,0.0,-1.0
./final_data/runs_eqstell/19616,3.33904471214,0.0253930239013,0.0207963141452,0.0,-1.0
./final_data/runs_eqstell/03108,0.665359691175,0.134298295984,0.132502039667,0.0,-1.0
./final_data/runs_eqstell/02196,10.7394408215,0.0393882066493,0.103018492952,0.0,-1.0
./final_data/runs_eqstell/00403,0.373137997838,0.0761982475838,0.517882423953,0.0,-1.0
./final_data/runs_eqstell/19067,2.29572926123,0.105810459141,0.161276607756,0.0,-1.0
./final_data/runs_eqstell/22061,2.25917294209,0.0783030199452,0.845988388179,0.0,-1.0
./final_data/runs_eqstell/00312,2.46324993759,0.0859780357574,0.165376626307,0.0,-1.0
./final_data/runs_eqstell/04967,7.32644036525,0.0144952760679,0.273818014765,1.0,1.0
./final_data/runs_eqstell/15316,2.69097380044,0.0171094883625,0.0839779198557,0.0,-1.0
./final_data/runs_eqstell/21393,10.6664580052,0.137495975071,0.106376095526,0.0,-1.0
./final_data/runs_eqstell/07208,2.71284199374,0.0698731028342,0.208138072904,0.0,-1.0
./final_data/runs_eqstell/10330,1.6205414225,0.140913779787,0.101482460726,0.0,-1.0
./final_data/runs_eqstell/18553,3.73012190468,0.124820090327,0.682472264349,0.0,-1.0
./final_data/runs_eqstell/19904,11.4290097083,0.0610630854175,0.681908106905,0.0,-1.0
./final_data/runs_eqstell/21705,5.74419259348,0.0148542560448,0.132901639663,1.0,1.0
./final_data/runs_eqstell/24585,2.00678361536,0.0144642563663,0.457088800479,0.0,1.0
./final_data/runs_eqstell/23093,12.5626300374,0.015368966977,0.0636657280503,0.0,-1.0
./final_data/runs_eqstell/05629,1.37261846145,0.149187055726,0.332597725405,0.0,-1.0
./final_data/runs_eqstell/00976,2.02477831228,0.0180173982163,0.022951181926,1.0,-1.0
./final_data/runs_eqstell/24555,2.65395975588,0.0119247976628,0.185972613665,1.0,1.0
./final_data/runs_eqstell/23696,9.88751625219,0.0483048913458,0.533144600919,0.0,-1.0
./final_data/runs_eqstell/05593,2.39492934741,0.116651562444,0.166192281573,0.0,-1.0
./final_data/runs_eqstell/11915,4.32100651085,0.0361111100753,0.0377802175046,0.0,-1.0
./final_data/runs_eqstell/23793,5.59509604303,0.0220482847365,0.0153575647616,0.0,-1.0
./final_data/runs_eqstell/10662,1.11582032306,0.0259382784932,0.574288014562,0.0,1.0
./final_data/runs_eqstell/05528,9.67940791196,0.141514582001,0.366423910933,0.0,-1.0
./final_data/runs_eqstell/16277,11.4327772353,0.0604379523016,0.115070320961,0.0,-1.0
./final_data/runs_eqstell/03855,3.90377219399,0.106849649185,0.0189011178087,0.0,-1.0
./final_data/runs_eqstell/03713,11.0768015839,0.114573422496,0.297125205427,0.0,-1.0
./final_data/runs_eqstell/00756,2.82954824966,0.0411548145111,0.299102236168,0.0,-1.0
./final_data/runs_eqstell/18670,3.28701769017,0.0788897065733,0.735119257378,0.0,1.0
./final_data/runs_eqstell/11457,4.68394909795,0.148698264848,0.071295865668,0.0,-1.0
./final_data/runs_eqstell/00651,3.46602032616,0.110537328259,0.00123581922295,0.0,-1.0
./final_data/runs_eqstell/09085,10.2903606379,0.0115403196048,0.143498539685,1.0,1.0
./final_data/runs_eqstell/17594,2.92276998867,0.0630019414305,0.290943210472,0.0,-1.0
./final_data/runs_eqstell/16613,3.24386759034,0.0639358370547,0.0669285713466,0.0,-1.0
./final_data/runs_eqstell/21296,11.4555896491,0.0466829818158,0.0947953061947,0.0,-1.0
./final_data/runs_eqstell/04659,0.426545461502,0.131507424748,0.394332712964,0.0,-1.0
./final_data/runs_eqstell/13202,7.52735106267,0.0916468772318,0.106405494315,0.0,-1.0
./final_data/runs_eqstell/21552,1.96493031144,0.0270423270805,0.210026185829,0.0,-1.0
./final_data/runs_eqstell/06814,0.521141574904,0.0889383135226,0.291313428402,0.0,-1.0
./final_data/runs_eqstell/15758,1.08805413273,0.110738532238,0.29668223582,0.0,-1.0
./final_data/runs_eqstell/23773,11.1354383584,0.105705682465,0.187485926834,0.0,-1.0
./final_data/runs_eqstell/18504,7.43641091064,0.122313498674,0.176186827357,0.0,-1.0
./final_data/runs_eqstell/22003,3.45044929757,0.018838952711,0.0983478134558,0.0,-1.0
./final_data/runs_eqstell/10950,1.82404427876,0.145303511724,0.0396779862524,0.0,-1.0
./final_data/runs_eqstell/21061,3.08977039385,0.0106843724271,0.0378931901654,1.0,1.0
./final_data/runs_eqstell/11816,6.38920155154,0.143958747642,0.27077327132,0.0,-1.0
./final_data/runs_eqstell/18902,6.39893075079,0.0957108159839,0.613905294262,0.0,-1.0
./final_data/runs_eqstell/24493,10.7150554042,0.100646321569,0.00454089740414,0.0,-1.0
./final_data/runs_eqstell/10167,10.4004711365,0.076879284324,0.0919204069292,0.0,-1.0
./final_data/runs_eqstell/14188,1.81706225266,0.0130796450225,0.144349402969,0.0,-1.0
./final_data/runs_eqstell/20714,3.47237630057,0.118283481879,0.308278310362,0.0,-1.0
./final_data/runs_eqstell/01998,1.9430195766,0.0957704631994,0.0226368961431,0.0,-1.0
./final_data/runs_eqstell/08933,0.896574745705,0.0269715679113,0.318928016577,0.0,-1.0
./final_data/runs_eqstell/17794,11.0017076087,0.0480091738054,0.131109532351,0.0,-1.0
./final_data/runs_eqstell/18456,2.62379837836,0.149364107851,0.0649455943489,0.0,-1.0
./final_data/runs_eqstell/15879,12.0258061981,0.0213586522748,0.142695936609,0.0,-1.0
./final_data/runs_eqstell/08025,2.23114185555,0.126309413839,0.147685910379,0.0,-1.0
./final_data/runs_eqstell/19543,11.6166389796,0.105070418178,0.0730752212632,0.0,-1.0
./final_data/runs_eqstell/20188,2.29154882479,0.137613868372,0.210406072507,0.0,-1.0
./final_data/runs_eqstell/19035,5.04708362175,0.0125268983068,0.633824145264,1.0,1.0
./final_data/runs_eqstell/13783,2.65080583906,0.0578190669728,0.407959380047,0.0,-1.0
./final_data/runs_eqstell/05226,4.05553271048,0.105007510471,0.0841663175909,0.0,-1.0
./final_data/runs_eqstell/20812,5.49582972476,0.0667856000894,0.219697009816,0.0,-1.0
./final_data/runs_eqstell/03522,11.318765385,0.0633039516419,0.215304449069,0.0,-1.0
./final_data/runs_eqstell/01264,6.26818281872,0.100967612741,0.0532672658495,0.0,-1.0
./final_data/runs_eqstell/17613,3.38567213173,0.12405018923,0.224442649893,0.0,-1.0
./final_data/runs_eqstell/08679,8.03489121232,0.146534172032,0.813222941053,0.0,-1.0
./final_data/runs_eqstell/08537,7.98332641452,0.0581793967346,0.653332678054,0.0,-1.0
./final_data/runs_eqstell/15583,4.53864381063,0.0870172865161,0.297306317601,0.0,-1.0
./final_data/runs_eqstell/22864,7.08559680067,0.0901677564488,0.0733100791768,0.0,-1.0
./final_data/runs_eqstell/05086,5.12735124462,0.105267039799,0.321727027186,0.0,-1.0
./final_data/runs_eqstell/18817,1.2044126213,0.0669325903048,0.0334221981517,0.0,-1.0
./final_data/runs_eqstell/18483,2.73979321081,0.117370756845,0.255207165726,0.0,-1.0
./final_data/runs_eqstell/22378,0.521032162216,0.0786777322317,0.12085802482,0.0,-1.0
./final_data/runs_eqstell/00280,11.4721300496,0.143011309716,0.513855211086,0.0,-1.0
./final_data/runs_eqstell/22892,1.88378397979,0.136113320545,0.133623036384,0.0,-1.0
./final_data/runs_eqstell/17559,5.05657996306,0.10243464048,0.429513038566,0.0,-1.0
./final_data/runs_eqstell/04553,6.72083185446,0.0367774646707,0.0181374811916,0.0,-1.0
./final_data/runs_eqstell/00264,3.77783388103,0.0400926334077,0.0168311829344,0.0,-1.0
./final_data/runs_eqstell/17438,6.02010345404,0.132277324645,0.0456956126062,0.0,-1.0
./final_data/runs_eqstell/08133,2.48228644208,0.13993520956,0.271510203345,0.0,-1.0
./final_data/runs_eqstell/21234,3.27544049194,0.0171670651319,0.305524199334,0.0,-1.0
./final_data/runs_eqstell/24954,2.97458209557,0.148280536314,0.200865454069,0.0,-1.0
./final_data/runs_eqstell/02880,8.24565123719,0.0770108816668,0.526633526763,0.0,-1.0
./final_data/runs_eqstell/14714,9.75177367194,0.0296401122687,0.0284627951008,0.0,-1.0
./final_data/runs_eqstell/22016,4.80070556418,0.0891857631212,0.00102977833527,0.0,-1.0
./final_data/runs_eqstell/13177,4.70632901936,0.05636226313,0.0447654541273,0.0,-1.0
./final_data/runs_eqstell/07214,9.72459993046,0.0725181983379,0.139088549455,0.0,-1.0
./final_data/runs_eqstell/22682,10.1680286511,0.118181907737,0.0449438013141,0.0,-1.0
./final_data/runs_eqstell/05121,5.19732435308,0.0462557728225,0.935332051084,1.0,1.0
./final_data/runs_eqstell/09282,10.318409363,0.12519214124,0.362071588945,0.0,-1.0
./final_data/runs_eqstell/12778,4.84130889815,0.0130016147921,0.0166892481434,1.0,1.0
./final_data/runs_eqstell/20659,9.98887784449,0.0862229668263,0.719936819714,0.0,-1.0
./final_data/runs_eqstell/17686,9.94996162289,0.0880854695342,0.199029006301,0.0,-1.0
./final_data/runs_eqstell/22070,3.22967910282,0.0943126682822,0.208823350764,0.0,-1.0
./final_data/runs_eqstell/20744,5.19668264662,0.0313425637844,0.191977336188,0.0,-1.0
./final_data/runs_eqstell/08801,11.440185333,0.0592311180781,0.775978878911,0.0,-1.0
./final_data/runs_eqstell/05320,10.4121217315,0.138705891451,0.51374661196,0.0,-1.0
./final_data/runs_eqstell/08962,2.88526711294,0.0454786853799,0.0968273022804,0.0,-1.0
./final_data/runs_eqstell/18441,7.37571909432,0.138765534028,0.0191217077719,0.0,-1.0
./final_data/runs_eqstell/06457,9.91222776137,0.0846348017719,0.169056778168,0.0,-1.0
./final_data/runs_eqstell/03214,2.1025454069,0.0379206792485,0.387912844733,0.0,-1.0
./final_data/runs_eqstell/12673,6.2732912389,0.0902040509472,0.165433878834,0.0,-1.0
./final_data/runs_eqstell/09283,6.15242535657,0.0742929251598,0.121798920914,0.0,-1.0
./final_data/runs_eqstell/16848,1.8340993208,0.0498090054185,0.162963204489,0.0,-1.0
./final_data/runs_eqstell/05807,0.373232110966,0.115493727864,0.132849795443,0.0,-1.0
./final_data/runs_eqstell/24499,3.00172341258,0.142437455684,0.449798297744,0.0,-1.0
./final_data/runs_eqstell/07955,5.37329859208,0.0162180515138,0.118583949075,1.0,1.0
./final_data/runs_eqstell/03678,3.88390127217,0.133498843537,0.523582957432,0.0,-1.0
./final_data/runs_eqstell/08219,0.438836059952,0.0252256253344,0.368713771008,0.0,-1.0
./final_data/runs_eqstell/22382,2.93302991087,0.0360940402919,0.108289048628,0.0,-1.0
./final_data/runs_eqstell/06978,9.82751603353,0.106036798221,0.155194839503,0.0,-1.0
./final_data/runs_eqstell/17811,10.5154162979,0.138968204184,0.0770113505768,0.0,-1.0
./final_data/runs_eqstell/08819,1.84630642913,0.0893493297581,0.142238136604,0.0,-1.0
./final_data/runs_eqstell/03631,12.0330810414,0.0585985813382,0.464958068628,0.0,-1.0
./final_data/runs_eqstell/13613,9.64685616265,0.0516875251853,0.0247144377278,0.0,-1.0
./final_data/runs_eqstell/10670,1.59391405153,0.0935212107974,0.27699781621,0.0,-1.0
./final_data/runs_eqstell/23770,4.31123819366,0.0501085978519,0.212397082943,0.0,-1.0
./final_data/runs_eqstell/20088,3.76182178642,0.104365373476,0.239836523049,0.0,-1.0
./final_data/runs_eqstell/07877,11.2718447379,0.140909333381,0.17065897757,0.0,-1.0
./final_data/runs_eqstell/09156,3.19967690457,0.0607665294355,0.111477791879,0.0,-1.0
./final_data/runs_eqstell/13424,9.18435136366,0.0404320449951,0.221544853344,0.0,-1.0
./final_data/runs_eqstell/07794,1.21172970635,0.110926122887,0.15073497184,0.0,-1.0
./final_data/runs_eqstell/17013,5.89711262419,0.0688436499966,0.436057499716,0.0,-1.0
./final_data/runs_eqstell/13347,3.31180826259,0.0625073778584,0.198017388961,0.0,-1.0
./final_data/runs_eqstell/16605,2.21281870417,0.149286169292,0.0581043868413,0.0,-1.0
./final_data/runs_eqstell/22150,9.64085711836,0.133690727418,0.39644379521,0.0,-1.0
./final_data/runs_eqstell/05495,7.8303547468,0.12775321851,0.270706381935,0.0,-1.0
./final_data/runs_eqstell/09683,11.1956787231,0.134540905948,0.172829845771,0.0,-1.0
./final_data/runs_eqstell/07870,10.0275350243,0.0657375615654,0.123976222527,0.0,-1.0
./final_data/runs_eqstell/08241,11.2165981345,0.0125234708418,0.285361562062,1.0,1.0
./final_data/runs_eqstell/03276,0.863907315285,0.0627340217927,0.315622044063,0.0,-1.0
./final_data/runs_eqstell/11410,5.2664475276,0.0144609587439,0.13722290991,0.0,-1.0
./final_data/runs_eqstell/08513,3.11054306229,0.141809903997,0.196183977194,0.0,-1.0
./final_data/runs_eqstell/19874,2.3994072617,0.0888826476354,0.10984268927,0.0,-1.0
./final_data/runs_eqstell/24691,10.0685953573,0.0162270489374,0.0828417129358,1.0,1.0
./final_data/runs_eqstell/10147,11.5294679137,0.0430802829728,0.268614788196,0.0,-1.0
./final_data/runs_eqstell/12162,0.19321490524,0.118107852287,0.126659719409,0.0,-1.0
./final_data/runs_eqstell/23853,0.703517670839,0.0558125639842,0.0607989850083,0.0,-1.0
./final_data/runs_eqstell/21765,4.80281440199,0.0145931729164,0.742745542306,1.0,1.0
./final_data/runs_eqstell/09538,0.622827150371,0.020906523917,0.0469202696677,0.0,-1.0
./final_data/runs_eqstell/12077,3.81182052453,0.0174742949265,0.0438399095846,1.0,1.0
./final_data/runs_eqstell/01817,5.03415947339,0.0938972470522,0.0821192000213,0.0,-1.0
./final_data/runs_eqstell/03435,9.70952401395,0.0404561263271,0.245333288361,0.0,-1.0
./final_data/runs_eqstell/08112,2.31428094652,0.0620118881391,0.375917932852,0.0,-1.0
./final_data/runs_eqstell/00430,10.0418409901,0.0104653732325,0.117153854638,1.0,1.0
./final_data/runs_eqstell/24815,6.29518656415,0.115628451542,0.279990033535,0.0,-1.0
./final_data/runs_eqstell/07351,3.56846453812,0.085768217896,0.0193218950208,0.0,-1.0
./final_data/runs_eqstell/00324,1.57491455025,0.0727031330972,0.277486383065,0.0,-1.0
./final_data/runs_eqstell/12533,1.78014248178,0.0416540755393,0.0830051185029,0.0,-1.0
./final_data/runs_eqstell/00866,12.5513436957,0.0522454745588,0.0471069396758,0.0,-1.0
./final_data/runs_eqstell/04887,1.53849389329,0.139289889701,0.0292846864106,0.0,-1.0
./final_data/runs_eqstell/08095,5.46294066119,0.0986627733109,0.114587620197,0.0,-1.0
./final_data/runs_eqstell/13235,0.932590933593,0.0463487739117,0.265275208615,0.0,-1.0
./final_data/runs_eqstell/24032,10.1461273546,0.0520836279486,0.015144121703,0.0,-1.0
./final_data/runs_eqstell/09173,1.33003749353,0.0311589498868,0.199010641241,0.0,-1.0
./final_data/runs_eqstell/02799,11.3498609213,0.125759591108,0.753185225048,0.0,-1.0
./final_data/runs_eqstell/15063,3.85889154042,0.0722264739443,0.13848545022,0.0,-1.0
./final_data/runs_eqstell/00472,4.63143947431,0.0282035478589,0.279158636939,0.0,-1.0
./final_data/runs_eqstell/07908,11.244761588,0.0553854033786,0.227483180259,0.0,-1.0
./final_data/runs_eqstell/22765,4.98701930483,0.118559768783,0.120346268613,0.0,-1.0
./final_data/runs_eqstell/00139,6.60895928787,0.0536731242068,0.10561070748,0.0,-1.0
./final_data/runs_eqstell/16136,10.2329059819,0.0235134516149,0.0661021282571,0.0,-1.0
./final_data/runs_eqstell/09739,10.7747242706,0.0937862104454,0.0729594083703,0.0,-1.0
./final_data/runs_eqstell/05355,9.26099981522,0.0101857955826,0.463499105444,1.0,1.0
./final_data/runs_eqstell/21056,10.9529887839,0.111288877509,0.267312889854,0.0,-1.0
./final_data/runs_eqstell/22789,4.40754331885,0.0578025480858,0.023364132287,0.0,-1.0
./final_data/runs_eqstell/17033,10.5163837679,0.127737856538,0.136980499825,0.0,-1.0
./final_data/runs_eqstell/13763,10.582249497,0.127103428186,0.608474864222,0.0,-1.0
./final_data/runs_eqstell/05127,2.3967593772,0.0424250075863,0.449510340509,0.0,-1.0
./final_data/runs_eqstell/21752,1.33343141022,0.119075935298,0.286452078385,0.0,-1.0
./final_data/runs_eqstell/18175,11.1522499191,0.149283755451,0.813180008932,0.0,-1.0
./final_data/runs_eqstell/15872,2.46277628977,0.0439797402566,0.302620355308,0.0,-1.0
./final_data/runs_eqstell/10351,3.54002205083,0.124935922456,0.133283255863,0.0,-1.0
./final_data/runs_eqstell/00544,1.61975919711,0.0403896137736,0.0363489404709,0.0,-1.0
./final_data/runs_eqstell/06060,0.497285639382,0.0363459165401,0.111459787775,0.0,-1.0
./final_data/runs_eqstell/06687,6.90111274349,0.11267273294,0.20794525868,0.0,-1.0
./final_data/runs_eqstell/04143,10.5035795965,0.0359422988207,0.199504456561,0.0,-1.0
./final_data/runs_eqstell/11106,3.26059252936,0.0593973553804,0.227350540836,0.0,-1.0
./final_data/runs_eqstell/13548,1.38809679645,0.0857949916237,0.127029770478,0.0,-1.0
./final_data/runs_eqstell/06921,6.43440525767,0.0987688649322,0.905112010646,0.0,1.0
./final_data/runs_eqstell/04612,3.21210710122,0.139569932801,0.100394642426,0.0,-1.0
./final_data/runs_eqstell/22477,3.9623886954,0.0323605101336,0.693566620469,0.0,1.0
./final_data/runs_eqstell/02978,6.12013964179,0.0712230596104,0.213186204595,0.0,-1.0
./final_data/runs_eqstell/13926,6.56319248829,0.0575205803126,0.111427816095,0.0,-1.0
./final_data/runs_eqstell/07567,1.6409917766,0.0864211117456,0.0453717378755,0.0,-1.0
./final_data/runs_eqstell/02635,4.01836333575,0.0286589717313,0.720079755271,0.0,1.0
./final_data/runs_eqstell/23566,7.59372760953,0.0316332837941,0.602144663027,0.0,1.0
./final_data/runs_eqstell/19342,10.9980827397,0.0468083473122,0.014441355522,0.0,-1.0
./final_data/runs_eqstell/19850,10.1317291843,0.0515807926181,0.292119871104,0.0,-1.0
./final_data/runs_eqstell/13782,2.19314306263,0.0646206931684,0.124228025163,0.0,-1.0
./final_data/runs_eqstell/02305,2.3340528885,0.027356046835,0.177591558169,0.0,-1.0
./final_data/runs_eqstell/08107,1.98211301205,0.13412000256,0.159676967804,0.0,-1.0
./final_data/runs_eqstell/20327,1.88023878872,0.0484715793066,0.258994492619,0.0,-1.0
./final_data/runs_eqstell/14507,6.39992925316,0.106354947541,0.0614601294682,0.0,-1.0
./final_data/runs_eqstell/06659,10.2677223666,0.112439361459,0.13711222131,0.0,-1.0
./final_data/runs_eqstell/15355,10.1954361959,0.0244627897638,0.672623535573,0.0,1.0
./final_data/runs_eqstell/16193,9.83952283217,0.148468481331,0.624034082919,0.0,-1.0
./final_data/runs_eqstell/21510,11.3808780451,0.029419705702,0.128619347954,0.0,-1.0
./final_data/runs_eqstell/08149,1.80160279278,0.0527195230741,0.202103278702,0.0,-1.0
./final_data/runs_eqstell/00717,9.18835502156,0.139715627531,0.528617884541,0.0,-1.0
./final_data/runs_eqstell/02289,9.85528594207,0.0748341761885,0.300907352983,0.0,-1.0
